experiment,epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
school1_low_lr_100e,41,0.0003197477765098,1.4075495143215375,0.2362603435413791,0.6371799571947618,0.2670546065290253,458.92792207792206,1.4713907232145211,1.6336104832589626,0.3179621730620662,0.6456281340991458,0.335010088669757,522.859375,0.4820900857448578,0.1573710739612579,0.2118915507482597,0.6845988730882747,0.4113995485327313,0.5139490381710142,0.5323244333267212,0.2095947265625,0.345848864791596,5103,2351,7301,0.752097487449646,4.868713259307642,0.0842586544741998,0.1770084911822338,0.25,2180,73,0.03348623853211,3009,951,0.3160518444666002,5721,3088,0.5397657752141234,1494,991,0.6633199464524766,41.24747326338197,0.4069466590881347,32768.0,508.3525959001854,0
school1_low_lr_100e,42,0.0003121724717912,1.4049810400256864,0.2352014497357916,0.6370317349186191,0.2663739286072842,459.0409090909091,1.4763602066349673,1.6361833792179823,0.3195525996852666,0.647696009837091,0.3344673853522787,522.859375,0.489639937877655,0.1689817011356353,0.2206495255464688,0.7015444552664534,0.4064817800709449,0.5147261497626461,0.5405380129814148,0.213623046875,0.3465530276994982,5042,2145,7362,0.757291316986084,4.6943174395819725,0.0829523187459177,0.1763553233180927,0.25,2180,97,0.0444954128440367,3009,935,0.3107344632768362,5721,3025,0.5287537143855969,1494,985,0.6593038821954484,41.08951782327422,0.4077882766723633,32768.0,520.261950599961,0
school1_low_lr_100e,43,0.0003045358103491,1.4009874888828822,0.2336549732205155,0.6368994455832939,0.265216535484636,459.05584415584417,inf,1.6295126415789127,0.3199789545033127,0.64627479792883,0.3316294453882922,522.859375,0.4867014288902282,0.170741468667984,0.2191668344195932,0.6753548387096774,0.4219606578523057,0.5194006152624789,0.5379899144172668,0.21630859375,0.3508042895442359,5234,2516,7170,0.7576869130134583,5.062050947093403,0.0633572828216851,0.1534944480731548,0.25,2180,101,0.0463302752293578,3009,971,0.3226985709538053,5721,3119,0.5451844083202237,1494,1043,0.6981258366800536,41.17108498953987,0.4069690704345703,32768.0,520.5354536001105,2
school1_low_lr_100e,44,0.0002968453286464,1.3988700150669395,0.2339218429398614,0.6366780671206388,0.2641350524572583,459.0,1.484461371387754,1.6365223315854869,0.3215929633782555,0.6474108168234428,0.3337592742561052,522.859375,0.4828891456127167,0.1639480143785476,0.2143298762457561,0.7002788786144136,0.3846339890357949,0.4965395222979653,0.5332809090614319,0.196533203125,0.3302644330610549,4771,2042,7633,0.7566556930541992,4.450032658393207,0.109079033311561,0.1881123448726322,0.25,2180,76,0.0348623853211009,3009,847,0.2814888667331339,5721,2884,0.5041076734836567,1494,964,0.6452476572958501,40.827192788419566,0.4076075553894043,32768.0,512.8340390999801,0
school1_low_lr_100e,45,0.00028910861626,1.3937916363988605,0.2312589441414003,0.6365162457738603,0.2630082227870241,459.0474025974026,1.4857824169970175,1.6343181431293488,0.3209357756034781,0.647453697087864,0.332964333317553,522.859375,0.4925669729709625,0.167580559849739,0.2197123570455005,0.693331558631705,0.4199451789745243,0.5230707435858813,0.5428597331047058,0.2137451171875,0.3541610008158825,5209,2304,7195,0.755120038986206,4.907250163291966,0.077726975832789,0.1665578053559764,0.25,2180,90,0.0412844036697247,3009,969,0.3220338983050847,5721,3141,0.5490298898793917,1494,1009,0.6753681392235609,40.93980745534432,0.4248404502868652,32768.0,511.4525317000225,0
school1_low_lr_100e,46,0.000281333308391,1.3912779915642428,0.2315534687226081,0.6361188641229233,0.2618028294440214,459.0487012987013,inf,1.6351283534119527,0.3202183321118355,0.6470099063590169,0.3339500570824991,522.859375,0.4980159103870392,0.1724277287721634,0.2246274130506208,0.7333431171118285,0.4028539180909384,0.5200333021126027,0.5463575124740601,0.2008056640625,0.3513817593699458,4997,1817,7407,0.757953405380249,4.450685826257348,0.1129980404964075,0.2129327237099934,0.25,2180,101,0.0463302752293578,3009,1002,0.333000997008973,5721,2989,0.5224611081978675,1494,905,0.6057563587684069,40.66309119998167,0.4248404502868652,32768.0,515.6160133001395,2
school1_low_lr_100e,47,0.0002735270783296,1.386404367623391,0.2293283383809513,0.6360691435151286,0.2605034440368801,459.03311688311686,1.486234764967646,1.636973907550176,0.3205918375557909,0.6481571330999335,0.3341124677875389,522.859375,0.4806046783924103,0.1595068275928497,0.2123710880172439,0.7046162980555143,0.3826991293131248,0.496003343607962,0.5304445624351501,0.1942138671875,0.3297901903570932,4747,1990,7657,0.7560984492301941,4.400391900718485,0.093403004572175,0.1770084911822338,0.25,2180,59,0.0270642201834862,3009,785,0.2608840146227982,5721,2935,0.5130221989162734,1494,968,0.6479250334672021,40.276887684266974,0.4078016281127929,32768.0,527.8325592998881,0
school1_low_lr_100e,48,0.0002656976298823,1.3825057699308767,0.2285187008657625,0.6356198960697496,0.2591835863210938,459.00584415584416,1.503154365505491,1.635558931156993,0.3244730089791119,0.6467568026855588,0.3321645617640267,522.859375,0.4918694198131561,0.1727596372365951,0.2219613165478222,0.6691683070866141,0.4384875846501129,0.5298071303331385,0.542436957359314,0.22509765625,0.3603657324587557,5439,2689,6965,0.7541689276695251,5.308948399738733,0.069888961463096,0.1613324624428478,0.25,2180,96,0.0440366972477064,3009,1056,0.3509471585244267,5721,3263,0.5703548330711414,1494,1024,0.6854082998661312,40.5603356184361,0.4078178405761719,32768.0,524.2672004001215,0
school1_low_lr_100e,49,0.0002578526897695,1.3805823678320104,0.2279910087440308,0.6355398931286552,0.2585257328175879,459.0837662337663,1.5112553625524818,1.6357595479736726,0.3212023947853595,0.6472058296203613,0.3336756620556116,522.859375,0.4917605817317962,0.1625271439552307,0.2158239910611882,0.7010914051841747,0.4143018381167365,0.5208269990878687,0.5440531373023987,0.205322265625,0.3521068859198356,5139,2191,7265,0.7534423470497131,4.787720444154147,0.0809928151534944,0.1698236446766819,0.25,2180,101,0.0463302752293578,3009,984,0.3270189431704885,5721,3039,0.5312008390141584,1494,1015,0.679384203480589,40.685751412742334,0.4078292846679687,65536.0,521.4568281001411,0
school1_low_lr_100e,50,0.00025,1.3768442889312644,0.2267668265413928,0.6355795707021441,0.2572489467727673,458.95714285714286,1.500374615385935,1.6318962362905345,0.3194986792126049,0.646329672075808,0.3330339420742045,522.859375,0.4982082545757293,0.1743779480457306,0.2232046548859216,0.7223512336719884,0.4012415349887133,0.5159116823883073,0.5465594530105591,0.201904296875,0.3476286931619752,4977,1913,7427,0.7586155533790588,4.500326583932071,0.0999346832135859,0.1900718484650555,0.25,2180,96,0.0440366972477064,3009,979,0.3253572615486872,5721,2940,0.5138961719979025,1494,962,0.643908969210174,40.3397949985955,0.4069404602050781,65536.0,521.7325573998969,0
school1_low_lr_100e,51,0.0002421473102304,1.3742077383902165,0.2265402366540261,0.635259588159524,0.2562039577148177,459.0688311688312,inf,1.6339366765071948,0.32198275004824,0.6461039219672481,0.3329250020130227,522.859375,0.4885607659816742,0.1656955182552337,0.2174923746380955,0.6802287794098532,0.4218800386971944,0.5207742449121759,0.5380945801734924,0.21533203125,0.3520586652314316,5233,2460,7171,0.7547150254249573,5.0248203788373615,0.0640104506858262,0.1606792945787067,0.25,2180,101,0.0463302752293578,3009,1018,0.3383183781987371,5721,3079,0.538192623667191,1494,1035,0.6927710843373494,40.22352244719524,0.407388687133789,32768.0,516.3069385997951,2
school1_low_lr_100e,52,0.0002343023701176,1.3716895979720276,0.2252520264211026,0.6350898492258864,0.2556738607295147,459.0902597402597,1.5191570760754796,1.6366638783365488,0.3210895588466276,0.6478146708880862,0.3338798222442468,522.859375,0.4969799816608429,0.1753049045801162,0.2232989814103348,0.713061797752809,0.4093034504998387,0.5200778528989961,0.543743371963501,0.201904296875,0.3514224406451166,5077,2043,7327,0.7584777474403381,4.65055519268452,0.0875244937949052,0.1802743305029392,0.25,2180,90,0.0412844036697247,3009,987,0.3280159521435692,5721,3036,0.5306764551651809,1494,964,0.6452476572958501,40.61720452296505,0.4078145027160644,32768.0,518.0825216001831,0
school1_low_lr_100e,53,0.0002264729216703,1.3675953211722436,0.2242000438031051,0.6348970378374125,0.2542491198843949,459.038961038961,1.5174688008311508,1.635779087121288,0.3205579894129187,0.6477285567671061,0.3337462713631491,522.859375,0.4953993558883667,0.1737819463014602,0.2226488837972283,0.7099300699300699,0.4092228313447275,0.5191776618594661,0.5430563688278198,0.204833984375,0.3506009117281392,5076,2074,7328,0.7588267922401428,4.670150228608753,0.0751143043762246,0.1665578053559764,0.25,2180,85,0.0389908256880734,3009,949,0.3153871718178797,5721,3010,0.5261317951407096,1494,1032,0.6907630522088354,40.09357559414799,0.4064979553222656,65536.0,522.6967666000128,0
school1_low_lr_100e,54,0.0002186666916089,1.3656176486572662,0.223104692356927,0.6347912924243259,0.2538608317928655,459.06103896103895,1.531759515985266,1.6380733245362835,0.3248548821235696,0.6470490526407957,0.3330846947307388,522.859375,0.4798981547355652,0.16204833984375,0.2134480856970185,0.6875512995896033,0.4051918735891648,0.5098914477021407,0.5361524224281311,0.201904296875,0.3421840958605665,5026,2284,7378,0.7578089237213135,4.774657086871326,0.0862181580666231,0.170476812540823,0.25,2180,82,0.0376146788990825,3009,896,0.2977733466267863,5721,3015,0.5270057682223388,1494,1033,0.6914323962516734,40.27594254357565,0.4078359603881836,65536.0,529.975592300063,0
school1_low_lr_100e,55,0.0002108913837399,1.363702471147884,0.2233845899196027,0.6346234726441371,0.2528472041348358,458.97662337662337,1.5355427523325016,1.6469771588842077,0.3266275390827407,0.6471573455880085,0.3365961373783648,522.859375,0.4835470914840698,0.1579626202583313,0.213957000078517,0.7257161145783325,0.3656078684295388,0.486248860773066,0.5349303483963013,0.1890869140625,0.3212211361382632,4535,1714,7869,0.7594271302223206,4.081645983017635,0.1175702155453951,0.2083605486610058,0.25,2180,65,0.0298165137614678,3009,830,0.2758391492190096,5721,2683,0.4689739556021675,1494,957,0.6405622489959839,40.504916498751214,0.4078383445739746,65536.0,513.8153624001425,0
school1_low_lr_100e,56,0.0002031546713535,1.3585032707685,0.2214401095863673,0.63450234942622,0.25128040522724,459.07207792207794,inf,1.6369507343818743,0.3217442024809618,0.6467963910351197,0.3342050678717593,522.859375,0.4897192716598511,0.1671190857887268,0.2204950583633035,0.7304027051952044,0.3831022250886811,0.5025912215758859,0.5385614633560181,0.1890869140625,0.3356406272072326,4752,1754,7652,0.7603873610496521,4.249510124101894,0.0973220117570215,0.1854996734160679,0.25,2180,81,0.0371559633027522,3009,865,0.2874709205716185,5721,2823,0.4934452018877818,1494,983,0.6579651941097724,40.0324142347626,0.4073567390441894,32768.0,520.7937574998941,2
school1_low_lr_100e,57,0.0001954641896508,1.3560976997598426,0.2201809745475456,0.6344039562073621,0.2507563844806962,459.07207792207794,1.5403774915577528,1.647428182264169,0.3282418839323024,0.6474684635177255,0.3358589169414093,522.859375,0.4883241653442383,0.1636328548192978,0.216387190495152,0.6807259713701431,0.4293776201225411,0.5265967965196757,0.5410466194152832,0.219970703125,0.3574016910481814,5326,2498,7078,0.7537753582000732,5.110385369039843,0.0770738079686479,0.163291966035271,0.25,2180,117,0.0536697247706422,3009,1027,0.3413094051179794,5721,3155,0.5514770145079532,1494,1027,0.6874163319946452,39.94022706777491,0.4248404502868652,32768.0,521.3580736999866,0
school1_low_lr_100e,58,0.0001878275282087,1.3537174011205697,0.2204081930994213,0.6341085881381839,0.2496003107204065,459.088961038961,inf,1.6483273655176165,0.326171979540959,0.6477520770082871,0.3372016550662617,522.859375,0.4885480105876922,0.1689619570970535,0.2184037663741037,0.70999570999571,0.4002741051273782,0.5119348352838068,0.5406102538108826,0.2113037109375,0.3440271618625277,4965,2028,7439,0.7570406794548035,4.567602873938602,0.0920966688438928,0.1933376877857609,0.25,2180,95,0.0435779816513761,3009,992,0.3296776337653705,5721,2892,0.5055060304142632,1494,986,0.6599732262382865,40.49515779218462,0.4065084457397461,16384.0,516.2560474998318,2
school1_low_lr_100e,59,0.0001802522234901,1.3521031363443894,0.2190508287351626,0.6340520149314558,0.2495001457438066,459.0798701298701,1.5594609526070682,1.6427455469965937,0.3224033317528665,0.647363357556363,0.336489428843682,522.859375,0.5040661692619324,0.1796459704637527,0.2298674395889975,0.7392344497607656,0.3985811028700419,0.5179132620993085,0.5508856773376465,0.2001953125,0.3494486853265479,4944,1744,7460,0.7626434564590454,4.368386675375572,0.0947093403004572,0.1926845199216198,0.25,2180,83,0.0380733944954128,3009,1005,0.3339980059820538,5721,2890,0.5051564411816116,1494,966,0.6465863453815262,40.209878256146126,0.4073915481567383,16384.0,526.7270393001381,0
school1_low_lr_100e,60,0.0001727457514062,1.3469096599461197,0.2174240942512239,0.6336573895308879,0.247914088343258,459.1344155844156,1.5514044544139465,1.6435912524660428,0.3245314800490935,0.6470602164044976,0.335999776997293,522.859375,0.4889224171638489,0.1661537885665893,0.2168982242932543,0.724969474969475,0.3829409867784585,0.5011605824013504,0.540401816368103,0.1898193359375,0.3343657609460791,4750,1802,7654,0.7584779262542725,4.279555845852384,0.0986283474853037,0.1985630306988896,0.25,2180,73,0.03348623853211,3009,909,0.3020937188434696,5721,2824,0.4936199965041076,1494,944,0.6318607764390897,39.67663461643088,0.4073729515075683,32768.0,535.2781496001408,0
school1_low_lr_100e,61,0.0001653155199386,1.345641539003942,0.2168005762017005,0.633949864026788,0.2474455492063002,459.0461038961039,1.5655222756909086,1.6461214770873387,0.3255966750439256,0.6478947273766001,0.3363150376050423,522.859375,0.49200239777565,0.1703666150569915,0.2198141343920724,0.7022752497225305,0.4080941631731699,0.5162145625127472,0.5400174856185913,0.1998291015625,0.3479037800687285,5062,2146,7342,0.7593103051185608,4.708033964728935,0.0718484650555192,0.1606792945787067,0.25,2180,88,0.0403669724770642,3009,945,0.3140578265204387,5721,2976,0.5201887781856319,1494,1053,0.7048192771084337,40.20763310492811,0.4073696136474609,32768.0,522.4887650997844,0
school1_low_lr_100e,62,0.0001579688618288,1.344158230160738,0.2165589322372303,0.6335806291985822,0.2470093345003468,459.1207792207792,1.565221457047896,1.6429470169047515,0.324363901745528,0.6473511587828398,0.3356159779553612,522.859375,0.4935225248336792,0.1710911989212036,0.2224652792094275,0.7062799211489721,0.4043856820380522,0.5143032912949861,0.5394011735916138,0.2020263671875,0.3461697722567288,5016,2086,7388,0.759696900844574,4.638798171129981,0.069888961463096,0.1672109732201175,0.25,2180,90,0.0412844036697247,3009,961,0.3193752077102027,5721,2959,0.517217269708093,1494,1006,0.6733601070950469,39.549615094534296,0.4078068733215332,32768.0,528.5858378000557,0
school1_low_lr_100e,63,0.0001507130273413,1.342328573821427,0.2168723520617206,0.6334506842997167,0.246002769247665,459.0707792207792,1.5817099584000451,1.646698118497928,0.3264320627010117,0.6469683228060603,0.3366488656029105,522.859375,0.493682861328125,0.1666558682918548,0.2186363532033283,0.7174345847554039,0.4067236375362786,0.5191397406873842,0.5427358150482178,0.210205078125,0.3505663261760823,5045,1987,7359,0.7553353309631348,4.593076420640105,0.0744611365120836,0.1691704768125408,0.25,2180,81,0.0371559633027522,3009,947,0.3147224991691592,5721,2973,0.5196643943366545,1494,1044,0.6987951807228916,40.586206080307946,0.4067549705505371,65536.0,520.6012530999724,0
school1_low_lr_100e,64,0.0001435551771087,1.3395701913864582,0.2151010130278088,0.6334369581241113,0.245516110240639,459.0655844155844,inf,1.649018969386816,0.3275763388567914,0.64807004109025,0.3366862957676251,522.859375,0.4959606528282165,0.171619564294815,0.2229201684473082,0.7256133177570093,0.4005965817478233,0.5162061084562642,0.5443748235702515,0.20703125,0.3478961002590492,4969,1879,7435,0.7591618895530701,4.472893533638145,0.0822991508817766,0.1698236446766819,0.25,2180,98,0.0449541284403669,3009,946,0.3143901628447989,5721,2914,0.5093515119734312,1494,1011,0.6767068273092369,40.34718228416711,0.4071793556213379,32768.0,526.4814810000826,2
school1_low_lr_100e,65,0.0001365023750651,1.3365684665642776,0.2143693009560758,0.633201684231882,0.2444987400301865,458.94935064935066,1.580554146580882,1.6547712199389937,0.3307885306421667,0.647726949925224,0.3381278671634694,522.859375,0.4854708313941955,0.1608265787363052,0.2140992557280697,0.7411685919973213,0.3569009996775233,0.4817978995483484,0.5369489192962646,0.1865234375,0.317347670250896,4427,1546,7977,0.75864177942276,3.901371652514696,0.1175702155453951,0.2148922273024167,0.25,2180,64,0.0293577981651376,3009,805,0.2675307411100033,5721,2659,0.4647788848103478,1494,899,0.6017402945113789,40.15950398089186,0.4067115783691406,32768.0,523.2447523998562,0
school1_low_lr_100e,66,0.0001295615814745,1.3349480442025443,0.2139530434623941,0.6331419731115366,0.2439265127209099,458.9974025974026,1.5823048239404505,1.6530250081171591,0.3292613647257288,0.6475251202161113,0.338119260345896,522.859375,0.4904423356056213,0.1633155047893524,0.2163614988676272,0.7352043929225137,0.3885843276362464,0.508438818565401,0.5422128438949585,0.1905517578125,0.3408769448373409,4820,1736,7584,0.7555006146430969,4.282168517308948,0.0960156760287393,0.1809274983670803,0.25,2180,96,0.0440366972477064,3009,928,0.3084081090063144,5721,2826,0.4939695857367593,1494,970,0.6492637215528781,40.32037077098171,0.4248404502868652,32768.0,535.1111799997743,0
