epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count,result,experiment
31,0.000781041688926,1.5618559690264913,0.2457089236659276,0.6383517544377934,0.2711181168432359,458.8415584415585,1.1443756238400162,1.8458538769433896,0.3610797851967315,0.6457713653023044,0.3356010913072775,522.859375,0.448497474193573,0.1535043865442276,0.1987452816218137,0.8223292717483707,0.2339567881328603,0.3642754032511139,0.509014368057251,0.1573486328125,0.222699716061699,2902,627,9502,0.774652898311615,2.3050293925538865,0.2286087524493795,0.3311561071195297,0.25,2180,15,0.0068807339449541,3009,399,0.1326021934197407,5721,1512,0.2642894598846355,1494,976,0.6532797858099063,42.49214853842819,0.3596968650817871,4096.0,478.6851414999983,0,results.18,r3_school5_fpn48_box250_seed11
32,0.0007679133974894,1.5568814641469484,0.2441535385156219,0.6380113780885548,0.2698866186494177,459.07207792207794,1.1562653163423786,1.8411476456870637,0.3648468489603449,0.6456140475347638,0.3322747009806335,522.859375,0.4551734626293182,0.1562420278787613,0.2022255707299337,0.8206018518518519,0.2286359238955175,0.3576292559899117,0.5168055891990662,0.1474609375,0.2177518427518427,2836,620,9568,0.7780688405036926,2.257348138471587,0.2279555845852384,0.3174395819725669,0.25,2180,14,0.0064220183486238,3009,339,0.1126620139581256,5721,1487,0.2599195944764901,1494,996,0.6666666666666666,42.12654417562214,0.3589344024658203,4096.0,483.9131564999989,0,results.18,r3_school5_fpn48_box250_seed11
1,0.0009997532801828,2.339642895274348,0.4550770878211244,0.772390255564219,0.5560877758380655,746.1181818181818,3.4278728958461198,2.196656646827857,0.4968964757863432,0.7071487279608846,0.4963057194836437,856.1614583333334,0.0922895371913909,0.0013008955866098,0.0206362764202367,0.1446270853778214,0.1900999677523379,0.1642747666155775,0.1672479212284088,0.261474609375,0.0894876660341556,2358,13946,10046,0.6181000471115112,10.649248856956238,0.0731548007838014,0.5787067276290007,0.25,2180,5,0.0022935779816513,3009,560,0.1861083416417414,5721,1565,0.2735535745499038,1494,228,0.1526104417670682,38.50516586298852,0.3569526672363281,1024.0,540.1512149000046,0,results.19,r3_school6_fpn48_radius200_seed11
2,0.0009990133642141,1.9505226703433247,0.3593725162183309,0.6759873653387094,0.4575813938270915,746.2967532467533,1.5793136852128165,1.986889602616429,0.4079636385043462,0.6822003144770861,0.4483628212474286,856.1614583333334,0.2016023844480514,0.0094603197649121,0.0537001896576384,0.2885981632299428,0.2685424056755885,0.2782093042679361,0.2790455818176269,0.243896484375,0.1615813727868057,3331,8211,9073,0.6492987871170044,7.538863487916394,0.1071195297191378,0.434356629653821,0.25,2180,21,0.0096330275229357,3009,931,0.3094051179793951,5721,2026,0.3541338926761055,1494,353,0.2362784471218206,37.043368282613486,0.3589344024658203,1024.0,555.9823873999994,0,results.19,r3_school6_fpn48_radius200_seed11
3,0.0009977809823015,1.8446505289573172,0.3302404473547811,0.6686953091389173,0.4228573868607546,746.3032467532468,1.3913569760012936,1.8495041094720364,0.3444232755961517,0.6697966372594237,0.4176420977649589,856.1614583333334,0.3022999465465545,0.051775436848402,0.106637751461676,0.5015153701832876,0.2801515640116092,0.3594889567061501,0.3739082813262939,0.228271484375,0.2191322991550006,3475,3454,8929,0.6983954310417175,4.525800130633573,0.1868060091443501,0.3958197256694971,0.25,2180,44,0.0201834862385321,3009,974,0.323695579926886,5721,1867,0.3263415486803006,1494,590,0.3949129852744311,38.421235668023286,0.3580131530761719,1024.0,536.0675371999969,0,results.19,r3_school6_fpn48_radius200_seed11
4,0.0009960573506572,1.7795505027492324,0.311930618628666,0.6643882590454894,0.4016158126197852,746.1805194805195,1.3157528711603834,1.8335535706331327,0.3531757211312651,0.6670471789936224,0.4066653364958862,856.1614583333334,0.3367578089237213,0.0604168735444545,0.1224427814697264,0.4264821102115435,0.3949532408900355,0.4101125947009334,0.4134373962879181,0.26318359375,0.2579507160909857,4899,6588,7505,0.6987665295600891,7.502939255388635,0.0600914435009797,0.2377531025473546,0.25,2180,68,0.0311926605504587,3009,1219,0.4051179793951479,5721,2705,0.4728194371613354,1494,907,0.607095046854083,38.36012585147331,0.3576002120971679,1024.0,527.8836021000025,0,results.19,r3_school6_fpn48_radius200_seed11
5,0.0009938441702975,1.7317121103986517,0.2989722563655345,0.6612948925077141,0.3857224797467132,746.1103896103896,1.290116714153971,1.784430882583062,0.3242979002340386,0.6657041199505329,0.3972144325574239,856.1614583333334,0.3432233035564422,0.0637344345450401,0.1249313242849893,0.7012700165654334,0.2047726539825862,0.3169848995382503,0.4147457182407379,0.1820068359375,0.1883434672994216,2540,1082,9864,0.7233047485351562,2.3657740039190074,0.2625734813847158,0.410842586544742,0.25,2180,14,0.0064220183486238,3009,439,0.1458956463941508,5721,1510,0.2639398706519839,1494,577,0.3862115127175368,38.46338574183984,0.3589344024658203,1024.0,531.5523628000083,0,results.19,r3_school6_fpn48_radius200_seed11
6,0.0009911436253643,1.691618965275876,0.2878900910449492,0.6588199730817373,0.3724544503472068,746.225974025974,1.2480723645779994,1.7371874290208025,0.3132020343715946,0.6621611428757509,0.3809121226270993,856.1614583333334,0.3835071623325348,0.0805457830429077,0.148488020314835,0.556255946717412,0.377055788455337,0.4494522390928311,0.4520240426063537,0.23876953125,0.2898667493027579,4677,3731,7727,0.7221782803535461,5.4918354016982365,0.0646636185499673,0.1933376877857609,0.25,2180,37,0.0169724770642201,3009,848,0.2818212030574942,5721,2814,0.4918720503408495,1494,978,0.6546184738955824,38.72293734963851,0.3576812744140625,1024.0,528.1483329000039,0,results.19,r3_school6_fpn48_radius200_seed11
7,0.0009879583809693,1.662967078716724,0.2798546466057177,0.656989245523106,0.3630615932407317,746.1623376623377,1.2216402796955852,1.7283849126348894,0.310649140117069,0.6605200224245588,0.3786078734944264,856.1614583333334,0.4062265157699585,0.0950897336006164,0.1608948381035588,0.5831232745168647,0.391647855530474,0.4685796961659031,0.471685379743576,0.2335205078125,0.3059771997228696,4858,3473,7546,0.725385844707489,5.441541476159373,0.0437622468974526,0.1672109732201175,0.25,2180,52,0.0238532110091743,3009,941,0.3127284812229977,5721,2807,0.4906484880265688,1494,1058,0.7081659973226239,38.499259220293766,0.3578252792358398,1024.0,530.4961263000005,0,results.19,r3_school6_fpn48_radius200_seed11
8,0.0009842915805643,1.6383780844799885,0.2740435166018349,0.6551604780670884,0.3545870452345191,746.1863636363636,1.192585824062298,1.7045989756782849,0.3026664994346599,0.6597410493219892,0.3710957135384281,856.1614583333334,0.404657244682312,0.0910012945532798,0.1582863272269605,0.5787279656979514,0.3917284746855853,0.4672115384615384,0.4717977344989776,0.239990234375,0.3048114923781444,4859,3537,7545,0.7257067561149597,5.483997387328543,0.0502939255388634,0.1606792945787067,0.25,2180,51,0.023394495412844,3009,925,0.3074111000332336,5721,2823,0.4934452018877818,1494,1060,0.7095046854082999,38.1755318246365,0.3589344024658203,1024.0,531.4694898000016,0,results.19,r3_school6_fpn48_radius200_seed11
9,0.0009801468428384,1.6180258531849103,0.2668537027166261,0.6540050467113396,0.3485835522897058,746.2227272727273,1.156788096683366,1.6854631969084342,0.2877013985998928,0.659735267671446,0.3690132638439536,856.1614583333334,0.4363236129283905,0.106816790997982,0.1759892107671476,0.7075092189071405,0.3402934537246049,0.459553620032662,0.4967929124832153,0.1943359375,0.2983249699625415,4221,1745,8183,0.7397405505180359,3.896799477465709,0.1045068582625734,0.2188112344872632,0.25,2180,27,0.0123853211009174,3009,723,0.2402791625124626,5721,2489,0.4350638000349589,1494,982,0.6572958500669344,38.02487069159375,0.3581471443176269,1024.0,537.4210778999986,0,results.19,r3_school6_fpn48_radius200_seed11
10,0.0009755282581475,1.599296080137228,0.26198274780597,0.6528759782964533,0.3422186771673816,746.1701298701299,1.1432036182710104,1.6744849427292745,0.289162728547429,0.6570262846847376,0.3641479628471036,856.1614583333334,0.4354157745838165,0.1039668470621109,0.1745937004627194,0.6662326388888888,0.3712512092873267,0.4768067922965417,0.4959194362163543,0.2208251953125,0.3130310651893141,4605,2307,7799,0.7344450950622559,4.514696276943174,0.1032005225342913,0.2122795558458524,0.25,2180,36,0.0165137614678899,3009,816,0.2711864406779661,5721,2762,0.482782730291907,1494,991,0.6633199464524766,38.19746104452352,0.3589344024658203,1024.0,535.1358072999865,0,results.19,r3_school6_fpn48_radius200_seed11
11,0.0009704403844771,1.581692312522368,0.258160324036688,0.6516903022279987,0.3359208432014112,746.2084415584416,1.1279852608581642,1.6718347240239382,0.2865661010922243,0.6577968504279852,0.3637358885413657,856.1614583333334,0.4517075419425964,0.1200625076889991,0.1869504749309271,0.7741730279898219,0.2943405353111899,0.4265186915887849,0.5093018412590027,0.1756591796875,0.2710668943499889,3651,1065,8753,0.7524800300598145,3.080339647289353,0.1593729588504245,0.2547354670150228,0.25,2180,10,0.0045871559633027,3009,493,0.1638418079096045,5721,2285,0.3994056983044922,1494,863,0.5776439089692101,37.97656239005676,0.3580694198608398,1024.0,535.8571544000006,0,results.19,r3_school6_fpn48_radius200_seed11
12,0.0009648882429441,1.5703847210128583,0.2545832592752072,0.6510405482796879,0.3323804569805597,746.1532467532468,1.1214211402388363,1.6533239260315895,0.2871590385523935,0.6585000737880667,0.3538324095619221,856.1614583333334,0.4506665170192718,0.125822976231575,0.1884967104080715,0.7122973636810218,0.3506933247339568,0.4699908162714062,0.4974940419197082,0.2010498046875,0.3071816962078949,4350,1757,8054,0.747681736946106,3.9888961463096018,0.1143043762246897,0.2129327237099934,0.25,2180,19,0.0087155963302752,3009,632,0.2100365569956796,5721,2714,0.4743925887082678,1494,985,0.6593038821954484,37.65780638311752,0.3578505516052246,1024.0,544.9619708999817,0,results.19,r3_school6_fpn48_radius200_seed11
13,0.0009588773128419,1.5551358463702265,0.2509417589608725,0.6500184153581594,0.3270878371964027,746.2344155844156,1.098913015521966,1.6599969894935689,0.2879591234959662,0.6550705013796687,0.3584836820761363,856.1614583333334,0.4461191892623901,0.106729619204998,0.1773511761683039,0.783184829792095,0.2763624637213802,0.4085572969429712,0.4993891716003418,0.1807861328125,0.2567213360293567,3428,949,8976,0.7389720678329468,2.858915741345526,0.1985630306988896,0.2795558458523841,0.25,2180,8,0.0036697247706422,3009,388,0.128946493851778,5721,2249,0.3931130921167628,1494,783,0.5240963855421686,37.97624318964994,0.3589344024658203,2048.0,533.8229184999946,0,results.19,r3_school6_fpn48_radius200_seed11
14,0.000952413526233,1.5425773084163663,0.2465499914989068,0.6491480217738586,0.3234396475379343,746.1590909090909,1.0825225351886316,1.628589153289795,0.277997541318958,0.6550287228698531,0.3477814439684152,856.1614583333334,0.4774621129035949,0.139844611287117,0.2024163609370589,0.72488949855205,0.383424701709126,0.5015554969680991,0.5293930768966675,0.20556640625,0.3347174326131325,4756,1805,7648,0.7504671812057495,4.285434356629654,0.0901371652514696,0.1868060091443501,0.25,2180,32,0.0146788990825688,3009,766,0.2545696244599534,5721,2929,0.5119734312183185,1494,1029,0.6887550200803213,37.78875976628261,0.3578085899353027,2048.0,537.9831828000024,0,results.19,r3_school6_fpn48_radius200_seed11
15,0.0009455032620941,1.532630005594972,0.2440295494802586,0.6484795434134347,0.320060455828131,746.1857142857143,1.0674250597690609,1.6379089125742514,0.2789651804293195,0.6563696941981713,0.3512870177316169,856.1614583333334,0.4489706754684448,0.1202941462397575,0.1859827365755336,0.7617107942973523,0.3015156401160916,0.4320203303684879,0.5003043413162231,0.1683349609375,0.2755267423014587,3740,1170,8664,0.7503589391708374,3.207054212932724,0.1208360548661005,0.2064010450685826,0.25,2180,9,0.0041284403669724,3009,329,0.1093386507145231,5721,2385,0.4168851599370739,1494,1017,0.6807228915662651,38.2709062789824,0.3589344024658203,2048.0,530.8795281000203,0,results.19,r3_school6_fpn48_radius200_seed11
16,0.0009381533400219,1.5206774693030816,0.2407026189730152,0.6477096578517517,0.3161325967544085,746.2253246753247,1.0603748090468443,1.626347563539942,0.2772102107604344,0.6561570223420858,0.3464901632008453,856.1614583333334,0.4875016510486603,0.1494205147027969,0.2095868853662978,0.7944038929440389,0.3158658497258949,0.4520073834794647,0.5336264371871948,0.18505859375,0.2919958265017141,3918,1014,8486,0.7573562264442444,3.221423905943828,0.131939908556499,0.2057478772044415,0.25,2180,22,0.010091743119266,3009,534,0.1774675972083748,5721,2360,0.4125152945289285,1494,1002,0.6706827309236948,37.85109573385392,0.3576211929321289,2048.0,548.3132344000041,0,results.19,r3_school6_fpn48_radius200_seed11
17,0.0009303710135019,1.5143093119968067,0.2390770497260155,0.6472616685288293,0.3139852979934061,746.1142857142858,1.0609881499758014,1.616428366551797,0.2755971548613161,0.654659116640687,0.3430860466323793,856.1614583333334,0.4838877022266388,0.1497374475002288,0.208919410292583,0.7777777777777778,0.3448081264108352,0.4777970172596771,0.5312429666519165,0.19091796875,0.313885219433436,4277,1222,8127,0.7565039396286011,3.5917700849118224,0.1149575440888308,0.1887655127367733,0.25,2180,18,0.0082568807339449,3009,611,0.2030574941841143,5721,2629,0.4595350463205733,1494,1019,0.6820615796519411,37.73583060084938,0.3589344024658203,2048.0,540.9377420000092,0,results.19,r3_school6_fpn48_radius200_seed11
18,0.000922163962751,1.504936261455734,0.2361002402984863,0.6468255021742412,0.3110052597309862,746.2318181818182,1.0388588130087046,1.623201785609126,0.2827706417689721,0.6559500570098559,0.3422405460538963,856.1614583333334,0.4903577268123626,0.1633714735507965,0.217818869347684,0.8521145258733911,0.2615285391809094,0.4002220714329776,0.5396897196769714,0.1619873046875,0.2501735173902984,3244,563,9160,0.7712818384170532,2.486610058785108,0.2220770738079686,0.2906596995427825,0.25,2180,3,0.0013761467889908,3009,403,0.1339315387171817,5721,2021,0.3532599195944765,1494,817,0.5468540829986613,38.092589759172,0.3589344024658203,2048.0,546.9795901999751,0,results.19,r3_school6_fpn48_radius200_seed11
19,0.0009135402871372,1.4985635598758598,0.2348268268799239,0.6463127986951308,0.308711966717398,746.2597402597403,1.0412455923952066,1.6358350720256567,0.2852666522376239,0.6548834992572665,0.3478424604982137,856.1614583333334,0.4780083894729614,0.1504690647125244,0.2089736080364673,0.8364998662028365,0.2520154788777813,0.3873365962455858,0.530933678150177,0.1500244140625,0.2401844026123703,3126,611,9278,0.7701841592788696,2.440888308295232,0.2135858915741345,0.2932723709993468,0.25,2180,8,0.0036697247706422,3009,330,0.1096709870388833,5721,1892,0.330711414088446,1494,896,0.5997322623828648,38.2965355742095,0.3571767807006836,2048.0,528.8895412999846,0,results.19,r3_school6_fpn48_radius200_seed11
20,0.0009045084971874,1.4879663859094892,0.231822757418086,0.645487606138378,0.3053280102258379,746.3058441558442,1.0282021390346738,1.6154410727322102,0.2789839415345341,0.6553645934909582,0.340546269978707,856.1614583333334,0.4942940175533294,0.1623275727033615,0.2183976285246899,0.8204307954787802,0.3101418897129958,0.4501257824840577,0.5397709012031555,0.182373046875,0.2904272988071871,3847,842,8557,0.7665344476699829,3.062704114957544,0.178314826910516,0.2436316133246244,0.25,2180,9,0.0041284403669724,3009,548,0.1821203057494184,5721,2428,0.424401328439084,1494,862,0.5769745649263721,38.095756579837605,0.357388973236084,2048.0,540.3528839999926,0,results.19,r3_school6_fpn48_radius200_seed11
21,0.0008950775061878,1.4799271331979085,0.2298523738448109,0.6451106808015279,0.3024820396555708,746.274025974026,1.02016270303881,1.607967920601368,0.2769504383516808,0.6538278851658106,0.3385947986195485,856.1614583333334,0.4980046153068542,0.1592634469270706,0.2181043352000415,0.8190537084398977,0.3098194130925508,0.4495788488535329,0.5458872318267822,0.1717529296875,0.2899720817928016,3843,849,8561,0.7648387551307678,3.064663618549967,0.1443500979751796,0.2305682560418027,0.25,2180,15,0.0068807339449541,3009,469,0.1558657361249584,5721,2372,0.4146128299248383,1494,987,0.6606425702811245,37.91987299845011,0.3569345474243164,2048.0,532.3597261999967,0,results.19,r3_school6_fpn48_radius200_seed11
22,0.0008852566213878,1.471690107398219,0.2269581035989058,0.6445375495916837,0.3000972274932768,746.0928571428572,1.01038927149463,1.6176752385993798,0.2802955276953677,0.6542993982632955,0.3415401575621217,856.1614583333334,0.5096777677536011,0.1678292900323867,0.225301772361854,0.8555380813300382,0.3069977426636568,0.4518540492435478,0.5545348525047302,0.1767578125,0.2918678623438338,3808,643,8596,0.7693890333175659,2.907250163291966,0.1933376877857609,0.2625734813847158,0.25,2180,32,0.0146788990825688,3009,618,0.2053838484546361,5721,2285,0.3994056983044922,1494,873,0.5843373493975904,38.06078821182091,0.3569483757019043,2048.0,543.9064792999998,0,results.19,r3_school6_fpn48_radius200_seed11
23,0.0008750555348152,1.4691074433264797,0.2271871450611136,0.6443263135173104,0.2987969912298314,746.2181818181818,1.0112334882671183,1.6142126880586147,0.2784665234697361,0.654903712682426,0.3404212271949897,856.1614583333334,0.4994916021823883,0.1624375134706497,0.2200943439602269,0.8391314499182816,0.2897452434698484,0.4307544795349673,0.5525854825973511,0.167236328125,0.2744978232643397,3594,689,8810,0.7703002095222473,2.797517962116264,0.1874591770084911,0.2664924885695623,0.25,2180,10,0.0045871559633027,3009,459,0.1525423728813559,5721,2247,0.3927635028841111,1494,878,0.5876840696117804,37.94580760402601,0.3569631576538086,2048.0,540.8640993000008,0,results.19,r3_school6_fpn48_radius200_seed11
24,0.0008644843137107,1.4579641756299253,0.2238182948249114,0.6436983331457361,0.2952237737933537,746.1798701298701,0.991029372888726,1.6276536925385396,0.2868527579121291,0.6544881059477726,0.343156414416929,856.1614583333334,0.5004319548606873,0.1514649093151092,0.2161563857691362,0.8680400890868597,0.2513705256368913,0.3898474618654663,0.5446396470069885,0.15673828125,0.2421183413573536,3118,474,9286,0.7692531943321228,2.3461789679947747,0.2566949706074461,0.3161332462442848,0.25,2180,4,0.0018348623853211,3009,377,0.1252907942838152,5721,1933,0.3378779933578046,1494,804,0.5381526104417671,38.143049061862094,0.3575940132141113,2048.0,539.9932980000158,0,results.19,r3_school6_fpn48_radius200_seed11
25,0.0008535533905932,1.4553716039502775,0.223294408638756,0.6435357442536911,0.2942707260707756,746.1701298701299,0.9931498028628238,1.62159921353062,0.2832004953331004,0.6550771327068409,0.3416607936378568,856.1614583333334,0.5055813789367676,0.1607478260993957,0.220568485208787,0.8772117962466488,0.2637858755240245,0.40560307425313,0.5433233976364136,0.1607666015625,0.2543927849479085,3272,458,9132,0.769284725189209,2.4363161332462444,0.2299150881776616,0.2952318745917701,0.25,2180,10,0.0045871559633027,3009,425,0.1412429378531073,5721,2032,0.3551826603740605,1494,805,0.5388219544846051,38.12006789776223,0.3580498695373535,2048.0,540.2954233000055,0,results.19,r3_school6_fpn48_radius200_seed11
26,0.0008422735529643,1.4496851249174638,0.2214047201413226,0.6431282594993517,0.2925760733423295,745.9974025974026,1.0117268688105918,1.6205433445672195,0.2803879537774871,0.6559909315158924,0.3420822304518272,856.1614583333334,0.4915906190872192,0.1611160188913345,0.2177818070253124,0.8370438375028689,0.2940180586907449,0.4351768987530577,0.5351657867431641,0.176025390625,0.2780997407350922,3647,710,8757,0.7721031904220581,2.845852384062704,0.1665578053559764,0.2390594382756368,0.25,2180,10,0.0045871559633027,3009,488,0.1621801262878032,5721,2211,0.3864708966963817,1494,938,0.6278447121820616,38.14081654346031,0.3580093383789062,4096.0,541.2238569000037,0,results.19,r3_school6_fpn48_radius200_seed11
27,0.0008306559326618,1.4435457970414842,0.2202315105584922,0.6427046247891017,0.2903048308832305,746.0902597402597,0.9992759497134716,1.614474916830659,0.2832490018724153,0.6543841029827794,0.3384209042415023,856.1614583333334,0.4907025694847107,0.1608678549528122,0.2190270390739897,0.8530244530244531,0.2671718800386972,0.4069003622076247,0.5307468175888062,0.1771240234375,0.2554142581888247,3314,571,9090,0.7727410197257996,2.5375571521881124,0.1992161985630307,0.2553886348791639,0.25,2180,3,0.0013761467889908,3009,338,0.1123296776337653,5721,2126,0.3716133543086873,1494,847,0.5669344042838019,38.35254180954325,0.3567337989807129,4096.0,543.1697277000058,0,results.19,r3_school6_fpn48_radius200_seed11
28,0.0008187119948743,1.437664472050481,0.2186415146407369,0.6423377493759255,0.2883426047668054,746.1824675324675,0.9973302757778724,1.594659749418497,0.2704307506792247,0.654018558251361,0.3351052242020766,856.1614583333334,0.502601683139801,0.1778398007154464,0.2284564762434456,0.7934467776973207,0.3533537568526282,0.4889558232931726,0.5469200611114502,0.1917724609375,0.3235880398671096,4383,1141,8021,0.7675386667251587,3.608099281515349,0.1051600261267145,0.178967994774657,0.25,2180,27,0.0123853211009174,3009,628,0.2087072116982386,5721,2700,0.4719454640797063,1494,1028,0.6880856760374833,38.26008598176556,0.3589344024658203,4096.0,546.2243397999846,0,results.19,r3_school6_fpn48_radius200_seed11
